sample_id,trait,top_fraction,top_label,pathway,n_top,n_background,top_mean,background_mean,effect,p_value,fdr,direction
21_00734_LI_SING,XL_VLDL_FC_pct,0.2,top20,ECM_remodeling,716,2861,0.0576161343555119,-0.0144191374339562,0.0720352717894681,2.47040396903679e-11,5.9289695256883e-11,higher_in_top20
21_00734_LI_SING,XL_VLDL_FC_pct,0.2,top20,Antigen_presentation,716,2861,0.0868116931618732,-0.0217256806375033,0.108537373799377,6.05409039050959e-11,1.21081807810192e-10,higher_in_top20
21_00734_LI_SING,XL_VLDL_FC_pct,0.5,top50,IFNg_response,1789,1788,0.037687519398588,-0.0377085974295712,0.0753961168281593,1.62160934534494e-10,3.89186242882785e-10,higher_in_top50
21_00734_LI_SING,XL_VLDL_FC_pct,0.5,top50,Treg_checkpoint,1789,1788,0.00973111547804091,-0.00973655793636175,0.0194676734144027,3.15508281816615e-10,6.3101656363323e-10,higher_in_top50
21_00734_LI_SING,XL_VLDL_FC_pct,0.1,top10,ECM_remodeling,358,3219,0.115385754127444,-0.0128325877532237,0.128218341880668,7.56587448959157e-10,1.51317489791831e-09,higher_in_top10
21_00734_LI_SING,XL_VLDL_FC_pct,0.5,top50,TNFa_NFkB_inflammation,1789,1788,0.0362357937716297,-0.0362560598755293,0.072491853647159,1.19881443030996e-09,2.05511045195994e-09,higher_in_top50
21_00734_LI_SING,XL_VLDL_FC_pct,0.2,top20,Hypoxia_glycolysis,716,2861,0.0964010999155816,-0.0241255461515379,0.12052664606712,1.44537204733798e-06,2.4777806525794e-06,higher_in_top20
21_00734_LI_SING,XL_VLDL_FC_pct,0.2,top20,TNFa_NFkB_inflammation,716,2861,0.0563484108129124,-0.0141018742195198,0.0704502850324321,2.59570888753896e-06,3.89356333130844e-06,higher_in_top20
21_00734_LI_SING,XL_VLDL_FC_pct,0.1,top10,TNFa_NFkB_inflammation,358,3219,0.0870325754302173,-0.0096792985411676,0.0967118739713849,3.24987448826834e-06,5.57121340846001e-06,higher_in_top10
21_00734_LI_SING,XL_VLDL_FC_pct,0.2,top20,Treg_checkpoint,716,2861,0.0205824935749034,-0.00515101901420147,0.0257335125891049,4.36281996121816e-06,5.81709328162422e-06,higher_in_top20
21_00734_LI_SING,XL_VLDL_FC_pct,0.5,top50,TGFb_CAF_activation,1789,1788,0.0130121437029045,-0.0130194211881974,0.0260315648911019,5.41438780810897e-06,8.12158171216346e-06,higher_in_top50
21_00734_LI_SING,XL_VLDL_FC_pct,0.2,top20,Angiogenesis_endothelium,716,2861,0.0227671884333831,-0.00569776543806453,0.0284649538714476,3.79614740803139e-05,4.55537688963767e-05,higher_in_top20
21_00734_LI_SING,XL_VLDL_FC_pct,0.2,top20,TGFb_CAF_activation,716,2861,0.0167432327350427,-0.00419019735697013,0.0209334300920129,7.37423397426283e-05,8.044618881014e-05,higher_in_top20
21_00734_LI_SING,XL_VLDL_FC_pct,0.5,top50,Angiogenesis_endothelium,1789,1788,0.00774642660231931,-0.00775075905567646,0.0154971856579958,0.000122247691450292,0.000162996921933722,higher_in_top50
21_00734_LI_SING,XL_VLDL_FC_pct,0.5,top50,ECM_remodeling,1789,1788,0.00308216004050805,-0.0030838838436639,0.00616604388417195,0.000233313211090894,0.000279975853309073,higher_in_top50
21_00734_LI_SING,XL_VLDL_FC_pct,0.1,top10,TGFb_CAF_activation,358,3219,0.0373105284083902,-0.00414947784100796,0.0414600062493982,0.000287023662141049,0.000430535493211574,higher_in_top10
21_00734_LI_SING,XL_VLDL_FC_pct,0.2,top20,Epithelial_repair_stemness,716,2861,-0.0394602117880488,0.00987539728774845,-0.0493356090757973,0.000470503606492369,0.000470503606492369,lower_in_top20
21_00734_LI_SING,XL_VLDL_FC_pct,0.1,top10,Angiogenesis_endothelium,358,3219,0.0377247916959995,-0.00419554999290716,0.0419203416889066,0.000403540586365401,0.000538054115153868,higher_in_top10
21_00734_LI_SING,XL_VLDL_FC_pct,0.1,top10,Epithelial_repair_stemness,358,3219,-0.0444002173226177,0.0049379552039461,-0.0493381725265638,0.0084614626076277,0.0101537551291532,lower_in_top10
21_00734_LI_SING,XL_VLDL_FC_pct,0.1,top10,Treg_checkpoint,358,3219,0.0140032086893724,-0.00155736213445035,0.0155605708238228,0.0210381375499831,0.0229506955090725,higher_in_top10
21_00734_LI_SING,XL_VLDL_FC_pct,0.5,top50,Antigen_presentation,1789,1788,0.012705604763211,-0.012712710806141,0.025418315569352,0.0415933700995993,0.0453745855631992,higher_in_top50
21_00734_LI_SING,XL_VLDL_FC_pct,0.5,top50,Epithelial_repair_stemness,1789,1788,-0.0142485152896263,0.0142564842579121,-0.0285049995475385,0.049729715278972,0.049729715278972,lower_in_top50
21_00734_LI_SING,XL_VLDL_FC_pct,0.1,top10,Hypoxia_glycolysis,358,3219,0.0618235967190605,-0.00687569047077265,0.0686992871898332,0.0926543022896475,0.0926543022896475,higher_in_top10
21_00734_LI_SING,XL_VLDL_TG_pct,0.5,top50,Oxidative_stress_response,1789,1788,0.0787795579842377,-0.0788236181397086,0.157603176123946,1.97307562030207e-40,2.36769074436248e-39,higher_in_top50
21_00734_LI_SING,XL_VLDL_TG_pct,0.2,top20,Oxidative_stress_response,716,2861,0.135041377045514,-0.0337957448320818,0.168837121877596,5.28123051508028e-34,6.33747661809634e-33,higher_in_top20
21_00734_LI_SING,XL_VLDL_TG_pct,0.1,top10,Oxidative_stress_response,358,3219,0.15808602286634,-0.0175814837484149,0.175667506614755,3.86973174881683e-21,4.6436780985802e-20,higher_in_top10
21_00734_LI_SING,XL_VLDL_TG_pct,0.5,top50,Hypoxia_glycolysis,1789,1788,0.0936646730639661,-0.0937170582278685,0.187381731291835,5.2102068575438e-20,3.12612411452628e-19,higher_in_top50
21_00734_LI_SING,XL_VLDL_TG_pct,0.1,top10,Myeloid_phagocytosis_complement,358,3219,0.151680431100806,-0.0168690880192889,0.168549519120095,1.19849995336424e-17,7.19099972018542e-17,higher_in_top10
21_00734_LI_SING,XL_VLDL_TG_pct,0.2,top20,Myeloid_phagocytosis_complement,716,2861,0.0882848908474574,-0.0220943662519336,0.110379257099391,1.6578639220922e-15,9.94718353255319e-15,higher_in_top20
21_00734_LI_SING,XL_VLDL_TG_pct,0.5,top50,M2_macrophage_immunosuppression,1789,1788,0.0164619021444992,-0.0164711090248933,0.0329330111693925,1.21052597840012e-14,4.8421039136005e-14,higher_in_top50
21_00734_LI_SING,XL_VLDL_TG_pct,0.2,top20,M2_macrophage_immunosuppression,716,2861,0.05051450219312,-0.0126418677281629,0.0631563699212829,9.02601208249526e-14,3.61040483299811e-13,higher_in_top20
21_00734_LI_SING,XL_VLDL_TG_pct,0.5,top50,TNFa_NFkB_inflammation,1789,1788,0.0401719937346138,-0.0401944612926313,0.0803664550272451,2.33256640700044e-12,6.99769922100133e-12,higher_in_top50
21_00734_LI_SING,XL_VLDL_TG_pct,0.2,top20,Hypoxia_glycolysis,716,2861,0.134836261925056,-0.0337444122818362,0.168580674206892,1.21705642600193e-11,3.65116927800578e-11,higher_in_top20
21_00734_LI_SING,XL_VLDL_TG_pct,0.1,top10,M2_macrophage_immunosuppression,358,3219,0.0715935030398308,-0.00796224730918282,0.0795557503490137,1.99405778861123e-10,7.97623115444491e-10,higher_in_top10
21_00734_LI_SING,XL_VLDL_TG_pct,0.2,top20,IFNg_response,716,2861,0.0535070690625706,-0.0133907939352674,0.066897862997838,3.21910209317079e-09,7.72584502360989e-09,higher_in_top20
21_00734_LI_SING,XL_VLDL_TG_pct,0.1,top10,IFNg_response,358,3219,0.0637721625663634,-0.0070923995646963,0.0708645621310597,6.83888237140162e-08,2.05166471142049e-07,higher_in_top10
21_00734_LI_SING,XL_VLDL_TG_pct,0.5,top50,IFNg_response,1789,1788,0.019173189594982,-0.0191839128553815,0.0383571024503635,3.79246619766653e-07,9.10191887439967e-07,higher_in_top50
21_00734_LI_SING,XL_VLDL_TG_pct,0.2,top20,TNFa_NFkB_inflammation,716,2861,0.0574868828175362,-0.0143867906666749,0.0718736734842111,1.23954209988896e-06,2.47908419977792e-06,higher_in_top20
21_00734_LI_SING,XL_VLDL_TG_pct,0.5,top50,Epithelial_repair_stemness,1789,1788,0.0262671057575894,-0.0262817965326186,0.0525489022902079,8.34945652160323e-06,1.66989130432065e-05,higher_in_top50
21_00734_LI_SING,XL_VLDL_TG_pct,0.1,top10,Antigen_presentation,358,3219,0.0659884634719062,-0.00733888472287603,0.0733273481947822,4.07867866289851e-05,9.78882879095642e-05,higher_in_top10
21_00734_LI_SING,XL_VLDL_TG_pct,0.2,top20,ECM_remodeling,716,2861,0.0118753271000799,-0.002971944845739,0.0148472719458189,0.00014760853022539,0.000253043194672098,higher_in_top20
21_00734_LI_SING,XL_VLDL_TG_pct,0.2,top20,Antigen_presentation,716,2861,0.0327571149937203,-0.00819786589846183,0.0409549808921821,0.00021316183842629,0.000319742757639436,higher_in_top20
21_00734_LI_SING,XL_VLDL_TG_pct,0.1,top10,ECM_remodeling,358,3219,0.0422319348998921,-0.00469681040514552,0.0469287453050376,0.000175582759170677,0.000351165518341354,higher_in_top10
21_00734_LI_SING,XL_VLDL_TG_pct,0.5,top50,Treg_checkpoint,1789,1788,-0.00530485981431728,0.00530782673815092,-0.0106126865524682,0.000252474593099353,0.000417387155475894,lower_in_top50
21_00734_LI_SING,XL_VLDL_TG_pct,0.5,top50,Myeloid_phagocytosis_complement,1789,1788,0.00519632490366242,-0.00519923112564567,0.0103955560293081,0.000278258103650596,0.000417387155475894,higher_in_top50
21_00734_LI_SING,XL_VLDL_TG_pct,0.1,top10,TNFa_NFkB_inflammation,358,3219,0.0540140267301677,-0.00600715177676318,0.0600211785069309,0.00039267943567466,0.000673164746870846,higher_in_top10
21_00734_LI_SING,XL_VLDL_TG_pct,0.2,top20,Treg_checkpoint,716,2861,0.00492358867117447,-0.00123218786737525,0.00615577653854972,0.00147187395908174,0.00196249861210898,higher_in_top20
21_00734_LI_SING,XL_VLDL_TG_pct,0.2,top20,TGFb_CAF_activation,716,2861,0.010937755974355,-0.00273730628369072,0.0136750622580457,0.00195168672420567,0.0023420240690468,higher_in_top20
21_00734_LI_SING,XL_VLDL_TG_pct,0.1,top10,Angiogenesis_endothelium,358,3219,0.0181285662529886,-0.00201616238538995,0.0201447286383786,0.00353138236166791,0.00529707354250187,higher_in_top10
21_00734_LI_SING,XL_VLDL_TG_pct,0.2,top20,Angiogenesis_endothelium,716,2861,0.0240331181577835,-0.00601457972770825,0.0300476978854917,0.00497131773102643,0.00542325570657429,higher_in_top20
21_00734_LI_SING,XL_VLDL_TG_pct,0.1,top10,Hypoxia_glycolysis,358,3219,0.0859293616427513,-0.00955660499164286,0.0954859666343942,0.00880070833160012,0.0117342777754668,higher_in_top10
21_00734_LI_SING,XL_VLDL_TG_pct,0.1,top10,TGFb_CAF_activation,358,3219,0.0155696996418346,-0.0017315788977253,0.0173012785395599,0.0117270332650944,0.0133955937372257,higher_in_top10
21_00734_LI_SING,XL_VLDL_TG_pct,0.1,top10,Treg_checkpoint,358,3219,-0.0035215006316096,0.000391642505783399,-0.003913143137393,0.0122792942591235,0.0133955937372257,lower_in_top10
21_00734_LI_SING,XL_VLDL_TG_pct,0.1,top10,Epithelial_repair_stemness,358,3219,-0.0405078586772562,0.0045050678491653,-0.0450129265264216,0.01523553398238,0.01523553398238,lower_in_top10
21_00734_LI_SING,XL_VLDL_TG_pct,0.5,top50,Antigen_presentation,1789,1788,0.00839568313883849,-0.00840037871106131,0.0167960618498998,0.0205121024735166,0.0273494699646888,higher_in_top50
21_00734_LI_SING,XL_VLDL_TG_pct,0.2,top20,Epithelial_repair_stemness,716,2861,-0.0243711455753496,0.00609917519467167,-0.0304703207700213,0.033110047242147,0.033110047242147,lower_in_top20
21_00734_LI_SING,XL_VLDL_TG_pct,0.5,top50,TGFb_CAF_activation,1789,1788,-0.00649941761509875,0.00650305263613576,-0.0130024702512345,0.0790929314164747,0.0949115176997696,lower_in_top50
21_00734_LI_SING,XL_VLDL_TG_pct,0.5,top50,ECM_remodeling,1789,1788,-0.0411737979231881,0.0411968257743743,-0.0823706236975624,0.41954566325173,0.457686178092796,lower_in_top50
21_00734_LI_SING,XL_VLDL_TG_pct,0.5,top50,Angiogenesis_endothelium,1789,1788,-0.00861167103258706,0.00861648740341048,-0.0172281584359975,0.755383254692214,0.755383254692214,lower_in_top50
21_00734_LI_SING,XS_VLDL_C,0.5,top50,M2_macrophage_immunosuppression,1789,1788,0.0393617729421612,-0.0393837873565584,0.0787455602987197,3.36662070584038e-30,4.03994484700846e-29,higher_in_top50
21_00734_LI_SING,XS_VLDL_C,0.5,top50,Oxidative_stress_response,1789,1788,0.0640673368702267,-0.0641031687141127,0.128170505584339,2.58235114988315e-27,1.54941068992989e-26,higher_in_top50
21_00734_LI_SING,XS_VLDL_C,0.2,top20,M2_macrophage_immunosuppression,716,2861,0.0745838217300801,-0.0186655072907156,0.0932493290207958,1.31714594861241e-27,1.58057513833489e-26,higher_in_top20
21_00734_LI_SING,XS_VLDL_C,0.2,top20,Myeloid_phagocytosis_complement,716,2861,0.115143759741669,-0.0288161244232918,0.143959884164961,9.89217752517906e-25,5.93530651510744e-24,higher_in_top20
21_00734_LI_SING,XS_VLDL_C,0.2,top20,IFNg_response,716,2861,0.112590616074568,-0.0281771692098532,0.140767785284421,2.72674464385758e-22,1.09069785754303e-21,higher_in_top20
21_00734_LI_SING,XS_VLDL_C,0.1,top10,M2_macrophage_immunosuppression,358,3219,0.107586713088463,-0.0119652200328269,0.119551933121289,2.45187545244615e-19,2.94225054293538e-18,higher_in_top10
21_00734_LI_SING,XS_VLDL_C,0.1,top10,Myeloid_phagocytosis_complement,358,3219,0.145672013345963,-0.0162008638638885,0.161872877209851,6.25467695540455e-18,3.75280617324273e-17,higher_in_top10
21_00734_LI_SING,XS_VLDL_C,0.5,top50,IFNg_response,1789,1788,0.0440989945285685,-0.0441236583957541,0.0882226529243226,3.5072104806934e-17,1.40288419227736e-16,higher_in_top50
21_00734_LI_SING,XS_VLDL_C,0.2,top20,Oxidative_stress_response,716,2861,0.0975660350354093,-0.024417085314698,0.121983120350107,2.40646615967351e-16,7.21939847902053e-16,higher_in_top20
21_00734_LI_SING,XS_VLDL_C,0.2,top20,Antigen_presentation,716,2861,0.128608553285056,-0.0321858525522879,0.160794405837344,6.03855973088534e-16,1.44925433541248e-15,higher_in_top20
21_00734_LI_SING,XS_VLDL_C,0.1,top10,IFNg_response,358,3219,0.135789229723551,-0.015101753414424,0.150890983137975,4.2616180310301e-14,1.70464721241204e-13,higher_in_top10
21_00734_LI_SING,XS_VLDL_C,0.5,top50,TNFa_NFkB_inflammation,1789,1788,0.0321137711541563,-0.0321317318762788,0.0642455030304351,7.29140082739257e-12,2.18742024821777e-11,higher_in_top50
21_00734_LI_SING,XS_VLDL_C,0.5,top50,Myeloid_phagocytosis_complement,1789,1788,0.0294705855026769,-0.0294870679330489,0.0589576534357258,1.98899868364581e-11,4.77359684074994e-11,higher_in_top50
21_00734_LI_SING,XS_VLDL_C,0.2,top20,TNFa_NFkB_inflammation,716,2861,0.0663956487962696,-0.0166163175596399,0.0830119663559095,8.2752939624122e-11,1.65505879248244e-10,higher_in_top20
21_00734_LI_SING,XS_VLDL_C,0.5,top50,Antigen_presentation,1789,1788,0.0538517752905922,-0.053881893733146,0.107733669023738,1.86422083927886e-10,3.72844167855773e-10,higher_in_top50
21_00734_LI_SING,XS_VLDL_C,0.1,top10,Antigen_presentation,358,3219,0.128418698473351,-0.0142820422657518,0.142700740739103,5.54317369530396e-09,1.66295210859119e-08,higher_in_top10
21_00734_LI_SING,XS_VLDL_C,0.1,top10,TNFa_NFkB_inflammation,358,3219,0.093717907280487,-0.0104228054695294,0.104140712750016,1.32705559256061e-07,3.14978522498021e-07,higher_in_top10
21_00734_LI_SING,XS_VLDL_C,0.1,top10,Oxidative_stress_response,358,3219,0.0977769917987827,-0.0108742351860708,0.108651226984854,1.5748926124901e-07,3.14978522498021e-07,higher_in_top10
21_00734_LI_SING,XS_VLDL_C,0.1,top10,ECM_remodeling,358,3219,0.0780142530418186,-0.00867632885646882,0.0866905818982874,4.86070967652846e-07,8.33264515976308e-07,higher_in_top10
21_00734_LI_SING,XS_VLDL_C,0.2,top20,ECM_remodeling,716,2861,0.0178525338935327,-0.00446781344556854,0.0223203473391012,2.48593050388341e-05,4.26159514951441e-05,higher_in_top20
21_00734_LI_SING,XS_VLDL_C,0.2,top20,Treg_checkpoint,716,2861,0.0172374794529962,-0.0043138886013089,0.0215513680543051,3.19025904083628e-05,4.78538856125443e-05,higher_in_top20
21_00734_LI_SING,XS_VLDL_C,0.1,top10,Epithelial_repair_stemness,358,3219,-0.0637038229706657,0.00708479919959731,-0.070788622170263,5.26409217571807e-05,7.89613826357711e-05,lower_in_top10
21_00734_LI_SING,XS_VLDL_C,0.1,top10,Angiogenesis_endothelium,358,3219,0.0480486972968612,-0.00534371967451899,0.0533924169713802,6.17655124120324e-05,8.23540165493766e-05,higher_in_top10
21_00734_LI_SING,XS_VLDL_C,0.5,top50,Epithelial_repair_stemness,1789,1788,0.0296196881448617,-0.0296362539659688,0.0592559421108306,7.57094372053126e-05,0.000129787606637679,higher_in_top50
21_00734_LI_SING,XS_VLDL_C,0.5,top50,Hypoxia_glycolysis,1789,1788,0.0467612667363234,-0.0467874195700649,0.0935486863063883,0.000154840911936931,0.000232261367905396,higher_in_top50
21_00734_LI_SING,XS_VLDL_C,0.1,top10,Treg_checkpoint,358,3219,0.0261432178396504,-0.00290750916017218,0.0290507269998225,0.000703454173148155,0.000844145007777786,higher_in_top10
21_00734_LI_SING,XS_VLDL_C,0.2,top20,Angiogenesis_endothelium,716,2861,0.0106444892745856,-0.0026639127300257,0.0133084020046113,0.000840873128155008,0.00112116417087334,higher_in_top20
21_00734_LI_SING,XS_VLDL_C,0.5,top50,Treg_checkpoint,1789,1788,-0.00497664835477019,0.00497943171514769,-0.00995608006991789,0.0154448418191402,0.0205931224255203,lower_in_top50
21_00734_LI_SING,XS_VLDL_C,0.1,top10,TGFb_CAF_activation,358,3219,0.0113097190911363,-0.00125780659665355,0.0125675256877899,0.0551537833517351,0.0601677636564383,higher_in_top10
21_00734_LI_SING,XS_VLDL_C,0.2,top20,Epithelial_repair_stemness,716,2861,-0.0154585711518017,0.00386869519213399,-0.0193272663439357,0.0940306115063425,0.112836733807611,lower_in_top20
21_00734_LI_SING,XS_VLDL_C,0.2,top20,TGFb_CAF_activation,716,2861,-0.0126555336487088,0.00316720101100123,-0.01582273465971,0.25735928451081,0.280755583102702,lower_in_top20
21_00734_LI_SING,XS_VLDL_C,0.5,top50,TGFb_CAF_activation,1789,1788,-0.0301283474643695,0.0301451977705571,-0.0602735452349267,0.260599018822556,0.312718822587067,lower_in_top50
21_00734_LI_SING,XS_VLDL_C,0.5,top50,Angiogenesis_endothelium,1789,1788,-0.0116120271983948,0.0116185216207651,-0.0232305488191598,0.362690978496575,0.395662885632627,lower_in_top50
21_00734_LI_SING,XS_VLDL_C,0.5,top50,ECM_remodeling,1789,1788,-0.0422173358539535,0.0422409473393293,-0.0844582831932828,0.880149976556621,0.880149976556621,lower_in_top50
21_00734_LI_SING,XS_VLDL_C,0.2,top20,Hypoxia_glycolysis,716,2861,0.0227879439631734,-0.00570295976149098,0.0284909037246644,0.882476516581095,0.882476516581095,higher_in_top20
21_00734_LI_SING,XS_VLDL_C,0.1,top10,Hypoxia_glycolysis,358,3219,0.00106499870716153,-0.000118443472245215,0.00118344217940675,0.917482431539659,0.917482431539659,higher_in_top10
21_00734_LI_SING,XS_VLDL_CE_pct,0.5,top50,Oxidative_stress_response,1789,1788,0.0868755367485987,-0.0869241248563987,0.173799661604997,1.83864298801222e-51,2.20637158561466e-50,higher_in_top50
21_00734_LI_SING,XS_VLDL_CE_pct,0.2,top20,Oxidative_stress_response,716,2861,0.147790791368997,-0.0369864406222298,0.184777231991227,4.41472237599824e-42,5.29766685119788e-41,higher_in_top20
21_00734_LI_SING,XS_VLDL_CE_pct,0.5,top50,Hypoxia_glycolysis,1789,1788,0.101403938254002,-0.101460651865997,0.202864590119999,1.22920983864942e-34,7.37525903189652e-34,higher_in_top50
21_00734_LI_SING,XS_VLDL_CE_pct,0.1,top10,Oxidative_stress_response,358,3219,0.172734976543436,-0.0192106621940192,0.191945638737455,2.18150117597689e-26,2.61780141117227e-25,higher_in_top10
21_00734_LI_SING,XS_VLDL_CE_pct,0.5,top50,Treg_checkpoint,1789,1788,0.015500237120014,-0.0155089061564346,0.0310091432764486,6.64387818951128e-17,2.65755127580451e-16,higher_in_top50
21_00734_LI_SING,XS_VLDL_CE_pct,0.2,top20,Myeloid_phagocytosis_complement,716,2861,0.0610553668282265,-0.0152798471335241,0.0763352139617506,9.4303869651521e-09,5.65823217909126e-08,higher_in_top20
21_00734_LI_SING,XS_VLDL_CE_pct,0.2,top20,Hypoxia_glycolysis,716,2861,0.0719532924286995,-0.0180071853823637,0.0899604778110632,2.51979056087358e-06,1.00791622434943e-05,higher_in_top20
21_00734_LI_SING,XS_VLDL_CE_pct,0.5,top50,M2_macrophage_immunosuppression,1789,1788,0.00266332197464623,-0.00266481152832336,0.0053281335029696,6.13011989092071e-06,1.83903596727621e-05,higher_in_top50
21_00734_LI_SING,XS_VLDL_CE_pct,0.1,top10,Hypoxia_glycolysis,358,3219,0.119917497987368,-0.0133365841191275,0.133254082106496,8.84885210110547e-06,5.30931126066328e-05,higher_in_top10
21_00734_LI_SING,XS_VLDL_CE_pct,0.1,top10,Myeloid_phagocytosis_complement,358,3219,0.0522874540695821,-0.00581513158027735,0.0581025856498594,1.40316414209786e-05,5.61265656839143e-05,higher_in_top10
21_00734_LI_SING,XS_VLDL_CE_pct,0.2,top20,M2_macrophage_immunosuppression,716,2861,0.0212811756209858,-0.0053258726824977,0.0266070483034835,4.0487597014927e-05,0.000121462791044781,higher_in_top20
21_00734_LI_SING,XS_VLDL_CE_pct,0.5,top50,TNFa_NFkB_inflammation,1789,1788,0.019871429145388,-0.0198825429200782,0.0397539720654662,0.000137016210470087,0.000328838905128209,higher_in_top50
21_00734_LI_SING,XS_VLDL_CE_pct,0.2,top20,Angiogenesis_endothelium,716,2861,0.00983879625531357,-0.00246227826592265,0.0123010745212362,0.000211905582308786,0.00043171931856838,higher_in_top20
21_00734_LI_SING,XS_VLDL_CE_pct,0.2,top20,IFNg_response,716,2861,0.0359845437912187,-0.00900556915571893,0.0449901129469376,0.00021585965928419,0.00043171931856838,higher_in_top20
21_00734_LI_SING,XS_VLDL_CE_pct,0.2,top20,Treg_checkpoint,716,2861,7.59819890798864e-05,-1.90154156520966e-05,9.4997404731983e-05,0.000506238101623886,0.000867836745640948,higher_in_top20
21_00734_LI_SING,XS_VLDL_CE_pct,0.1,top10,M2_macrophage_immunosuppression,358,3219,0.0349251566882534,-0.00388418952916893,0.0388093462174223,0.000343222127376504,0.00102966638212951,higher_in_top10
21_00734_LI_SING,XS_VLDL_CE_pct,0.1,top10,Epithelial_repair_stemness,358,3219,-0.0581292957668493,0.00646483003558168,-0.0645941258024309,0.00081925376770659,0.00196620904249582,lower_in_top10
21_00734_LI_SING,XS_VLDL_CE_pct,0.5,top50,Antigen_presentation,1789,1788,-0.0460333148726743,0.0460590605745071,-0.0920923754471814,0.0013324725441553,0.00266494508831061,lower_in_top50
21_00734_LI_SING,XS_VLDL_CE_pct,0.5,top50,TGFb_CAF_activation,1789,1788,-0.00825015088042783,0.00825476505877204,-0.0165049159391999,0.0212256070083402,0.0363867548714404,lower_in_top50
21_00734_LI_SING,XS_VLDL_CE_pct,0.5,top50,Angiogenesis_endothelium,1789,1788,-0.0119779000638824,0.0119845991131349,-0.0239624991770173,0.0344516060060024,0.0516774090090036,lower_in_top50
21_00734_LI_SING,XS_VLDL_CE_pct,0.2,top20,Epithelial_repair_stemness,716,2861,-0.0247500003089625,0.00619398819336686,-0.0309439885023294,0.0441998530490532,0.063060137401394,lower_in_top20
21_00734_LI_SING,XS_VLDL_CE_pct,0.2,top20,TGFb_CAF_activation,716,2861,-0.00938666090574064,0.0023491259030092,-0.0117357868087498,0.0472951030510455,0.063060137401394,lower_in_top20
21_00734_LI_SING,XS_VLDL_CE_pct,0.1,top10,Treg_checkpoint,358,3219,-0.0137745161608777,0.00153192817197714,-0.0153064443328549,0.0384716705719366,0.0769433411438732,lower_in_top10
21_00734_LI_SING,XS_VLDL_CE_pct,0.5,top50,Myeloid_phagocytosis_complement,1789,1788,0.0010016122832591,-0.00100217246910122,0.00200378475236032,0.0664178084700781,0.0885570779601041,higher_in_top50
21_00734_LI_SING,XS_VLDL_CE_pct,0.1,top10,Angiogenesis_endothelium,358,3219,0.000716989085155069,-7.97396994364014e-05,0.00079672878459147,0.0603625070667645,0.103478583543025,higher_in_top10
21_00734_LI_SING,XS_VLDL_CE_pct,0.2,top20,ECM_remodeling,716,2861,-0.0278161502274581,0.00696132945223976,-0.0347774796796979,0.0951683145651324,0.114201977478159,lower_in_top20
21_00734_LI_SING,XS_VLDL_CE_pct,0.1,top10,IFNg_response,358,3219,-0.00918666841673712,0.00102169223149815,-0.0102083606482353,0.0835452427519226,0.125317864127884,lower_in_top10
21_00734_LI_SING,XS_VLDL_CE_pct,0.1,top10,TNFa_NFkB_inflammation,358,3219,0.0264882808797085,-0.00294588522986526,0.0294341661095737,0.097543998067313,0.130058664089751,higher_in_top10
21_00734_LI_SING,XS_VLDL_CE_pct,0.1,top10,TGFb_CAF_activation,358,3219,-0.011658533365131,0.0012965998585635,-0.0129551332236945,0.151842215296159,0.18221065835539,lower_in_top10
21_00734_LI_SING,XS_VLDL_CE_pct,0.1,top10,Antigen_presentation,358,3219,-0.0792281853373392,0.00881133592754643,-0.0880395212648856,0.22996120070862,0.250866764409404,lower_in_top10
21_00734_LI_SING,XS_VLDL_CE_pct,0.5,top50,IFNg_response,1789,1788,0.0063613930662882,-0.00636495089238751,0.0127263439586757,0.277114892528077,0.332537871033692,higher_in_top50
21_00734_LI_SING,XS_VLDL_CE_pct,0.1,top10,ECM_remodeling,358,3219,-0.0528383511126223,0.00587639940923163,-0.0587147505218539,0.524699681493734,0.524699681493734,lower_in_top10
21_00734_LI_SING,XS_VLDL_CE_pct,0.5,top50,Epithelial_repair_stemness,1789,1788,-0.00409561425048485,0.00409790486248479,-0.00819351911296965,0.686753383494815,0.749185509267071,lower_in_top50
21_00734_LI_SING,XS_VLDL_CE_pct,0.5,top50,ECM_remodeling,1789,1788,-0.0351378738358717,0.0351575258905886,-0.0702953997264603,0.76852485679223,0.76852485679223,lower_in_top50
21_00734_LI_SING,XS_VLDL_CE_pct,0.2,top20,TNFa_NFkB_inflammation,716,2861,-0.00498121846597444,0.00124661042350123,-0.00622782888947566,0.739150482602435,0.806345981020838,lower_in_top20
21_00734_LI_SING,XS_VLDL_CE_pct,0.2,top20,Antigen_presentation,716,2861,-0.0254764701936532,0.00637579610578822,-0.0318522662994414,0.908240594053746,0.908240594053746,lower_in_top20
21_00734_LI_SING,XS_VLDL_C_pct,0.5,top50,Oxidative_stress_response,1789,1788,0.08763134706879,-0.0876803578892971,0.175311704958087,1.13024027538212e-52,1.35628833045855e-51,higher_in_top50
21_00734_LI_SING,XS_VLDL_C_pct,0.2,top20,Oxidative_stress_response,716,2861,0.149014543913548,-0.0372926995603279,0.186307243473876,5.66542125626951e-43,6.79850550752342e-42,higher_in_top20
21_00734_LI_SING,XS_VLDL_C_pct,0.5,top50,Hypoxia_glycolysis,1789,1788,0.103745998158902,-0.103804021647801,0.207550019806703,1.73530397277372e-36,1.04118238366423e-35,higher_in_top50
