time,hazard,n_censor,n_event,group
5559,0.00218662223567019,82,0,Q2
5560,0.00218662223567019,70,0,Q2
5561,0.00218662223567019,51,0,Q2
5562,0.00218662223567019,60,0,Q2
5564,0.00218662223567019,55,0,Q2
5565,0.00218662223567019,67,0,Q2
5566,0.00218662223567019,64,0,Q2
5567,0.00218662223567019,38,0,Q2
5568,0.00218662223567019,78,0,Q2
5569,0.00218662223567019,73,0,Q2
5571,0.00218662223567019,108,0,Q2
5572,0.00218662223567019,98,0,Q2
5573,0.00218662223567019,71,0,Q2
5574,0.00218662223567019,74,0,Q2
5575,0.00218662223567019,75,0,Q2
5576,0.00218662223567019,1,0,Q2
5578,0.00218662223567019,75,0,Q2
5579,0.00218662223567019,75,0,Q2
5580,0.00218662223567019,58,0,Q2
5581,0.00218662223567019,79,0,Q2
5582,0.00218662223567019,75,0,Q2
5583,0.00218662223567019,73,0,Q2
5585,0.00218662223567019,92,0,Q2
5586,0.00218662223567019,84,0,Q2
5587,0.00218662223567019,73,0,Q2
5588,0.00218662223567019,80,0,Q2
5589,0.00218662223567019,79,0,Q2
5590,0.00218662223567019,77,0,Q2
5592,0.00218662223567019,69,0,Q2
5593,0.00218662223567019,84,0,Q2
5594,0.00218662223567019,63,0,Q2
5595,0.00218662223567019,72,0,Q2
5596,0.00218662223567019,83,0,Q2
5599,0.00218662223567019,81,0,Q2
5600,0.00218662223567019,48,0,Q2
5601,0.00218662223567019,60,0,Q2
5602,0.00218662223567019,42,0,Q2
5603,0.00218662223567019,67,0,Q2
5604,0.00218662223567019,56,0,Q2
5606,0.00218662223567019,71,0,Q2
5607,0.00218662223567019,61,0,Q2
5608,0.00218662223567019,79,0,Q2
5609,0.00218662223567019,70,0,Q2
5610,0.00218662223567019,59,0,Q2
5611,0.00218662223567019,86,0,Q2
5613,0.00218662223567019,85,0,Q2
5614,0.00218662223567019,86,0,Q2
5615,0.00218662223567019,72,0,Q2
5616,0.00218662223567019,78,0,Q2
5617,0.00218662223567019,70,0,Q2
5618,0.00218662223567019,84,0,Q2
5620,0.00218662223567019,82,0,Q2
5621,0.00218662223567019,48,0,Q2
5622,0.00218662223567019,82,0,Q2
5623,0.00218662223567019,70,0,Q2
5624,0.00218662223567019,114,0,Q2
5625,0.00218662223567019,74,0,Q2
5627,0.00218662223567019,65,0,Q2
5628,0.00218662223567019,76,0,Q2
5629,0.00218662223567019,78,0,Q2
5630,0.00218662223567019,77,0,Q2
5631,0.00218662223567019,85,0,Q2
5632,0.00218662223567019,69,0,Q2
5634,0.00218662223567019,73,0,Q2
5635,0.00218662223567019,64,0,Q2
5636,0.00218662223567019,47,0,Q2
5637,0.00218662223567019,77,0,Q2
5638,0.00218662223567019,71,0,Q2
5643,0.00218662223567019,48,0,Q2
5644,0.00218662223567019,59,0,Q2
5645,0.00218662223567019,58,0,Q2
5646,0.00218662223567019,73,0,Q2
5648,0.00218662223567019,66,0,Q2
5649,0.00218662223567019,47,0,Q2
5650,0.00218662223567019,73,0,Q2
5651,0.00218662223567019,74,0,Q2
5652,0.00218662223567019,61,0,Q2
5653,0.00218662223567019,67,0,Q2
5655,0.00218662223567019,87,0,Q2
5656,0.00218662223567019,54,0,Q2
5657,0.00218662223567019,53,0,Q2
5658,0.00218662223567019,75,0,Q2
5659,0.00218662223567019,78,0,Q2
5660,0.00218662223567019,77,0,Q2
5662,0.00218662223567019,89,0,Q2
5663,0.00218662223567019,44,0,Q2
5664,0.00218662223567019,46,0,Q2
5665,0.00218662223567019,37,0,Q2
5666,0.00218662223567019,57,0,Q2
5667,0.00218662223567019,54,0,Q2
5669,0.00218662223567019,51,0,Q2
5670,0.00218662223567019,58,0,Q2
5671,0.00218662223567019,35,0,Q2
5672,0.00218662223567019,52,0,Q2
5673,0.00218662223567019,83,0,Q2
5674,0.00218662223567019,69,0,Q2
5676,0.00218662223567019,65,0,Q2
5677,0.00218662223567019,68,0,Q2
5678,0.00218662223567019,58,0,Q2
5679,0.00218662223567019,72,0,Q2
5680,0.00218662223567019,58,0,Q2
5681,0.00218662223567019,76,0,Q2
5683,0.00218662223567019,83,0,Q2
5684,0.00218662223567019,89,0,Q2
5685,0.00218662223567019,74,0,Q2
5686,0.00218662223567019,57,0,Q2
5687,0.00218662223567019,44,0,Q2
5688,0.00218662223567019,56,0,Q2
5690,0.00218662223567019,71,0,Q2
5691,0.00218662223567019,48,0,Q2
5692,0.00218662223567019,46,0,Q2
5693,0.00218662223567019,46,0,Q2
5694,0.00218662223567019,38,0,Q2
5695,0.00218662223567019,52,0,Q2
5697,0.00218662223567019,63,0,Q2
5698,0.00218662223567019,55,0,Q2
5699,0.00218662223567019,71,0,Q2
5700,0.00218662223567019,52,0,Q2
5701,0.00218662223567019,53,0,Q2
5702,0.00218662223567019,34,0,Q2
5704,0.00218662223567019,44,0,Q2
5705,0.00218662223567019,48,0,Q2
5706,0.00218662223567019,60,0,Q2
5707,0.00218662223567019,60,0,Q2
5708,0.00218662223567019,57,0,Q2
5709,0.00218662223567019,13,0,Q2
5711,0.00218662223567019,40,0,Q2
5712,0.00218662223567019,47,0,Q2
5713,0.00218662223567019,30,0,Q2
5714,0.00218662223567019,20,0,Q2
5715,0.00218662223567019,33,0,Q2
5716,0.00218662223567019,44,0,Q2
5732,0.00218662223567019,38,0,Q2
5733,0.00218662223567019,39,0,Q2
5734,0.00218662223567019,39,0,Q2
5735,0.00218662223567019,54,0,Q2
5736,0.00218662223567019,48,0,Q2
5737,0.00218662223567019,68,0,Q2
5739,0.00218662223567019,56,0,Q2
5740,0.00218662223567019,59,0,Q2
5741,0.00218662223567019,55,0,Q2
5742,0.00218662223567019,58,0,Q2
5743,0.00218662223567019,28,0,Q2
5744,0.00218662223567019,63,0,Q2
5746,0.00218662223567019,39,0,Q2
5747,0.00218662223567019,50,0,Q2
5748,0.00218662223567019,54,0,Q2
5749,0.00218662223567019,40,0,Q2
5750,0.00218662223567019,40,0,Q2
5751,0.00218662223567019,46,0,Q2
5753,0.00218662223567019,38,0,Q2
5754,0.00218662223567019,33,0,Q2
5755,0.00218662223567019,45,0,Q2
5756,0.00218662223567019,43,0,Q2
5757,0.00218662223567019,30,0,Q2
5758,0.00218662223567019,43,0,Q2
5760,0.00218662223567019,38,0,Q2
5761,0.00218662223567019,52,0,Q2
5762,0.00218662223567019,38,0,Q2
5763,0.00218662223567019,36,0,Q2
5764,0.00218662223567019,22,0,Q2
5765,0.00218662223567019,28,0,Q2
5767,0.00218662223567019,55,0,Q2
5768,0.00218662223567019,43,0,Q2
5769,0.00218662223567019,21,0,Q2
5770,0.00218662223567019,23,0,Q2
5771,0.00218662223567019,34,0,Q2
5772,0.00218662223567019,31,0,Q2
5774,0.00218662223567019,16,0,Q2
5775,0.00218662223567019,32,0,Q2
5776,0.00218662223567019,30,0,Q2
5777,0.00218662223567019,21,0,Q2
5778,0.00218662223567019,24,0,Q2
5779,0.00218662223567019,30,0,Q2
5781,0.00218662223567019,21,0,Q2
5782,0.00218662223567019,17,0,Q2
5783,0.00218662223567019,16,0,Q2
5784,0.00218662223567019,29,0,Q2
5785,0.00218662223567019,27,0,Q2
5786,0.00218662223567019,34,0,Q2
5788,0.00218662223567019,14,0,Q2
5789,0.00218662223567019,27,0,Q2
5790,0.00218662223567019,38,0,Q2
5791,0.00218662223567019,28,0,Q2
5792,0.00218662223567019,27,0,Q2
5793,0.00218662223567019,35,0,Q2
5795,0.00218662223567019,29,0,Q2
5796,0.00218662223567019,30,0,Q2
5797,0.00218662223567019,20,0,Q2
5798,0.00218662223567019,18,0,Q2
5799,0.00218662223567019,30,0,Q2
5800,0.00218662223567019,25,0,Q2
5802,0.00218662223567019,26,0,Q2
5803,0.00218662223567019,22,0,Q2
5804,0.00218662223567019,17,0,Q2
5805,0.00218662223567019,40,0,Q2
5806,0.00218662223567019,25,0,Q2
5807,0.00218662223567019,23,0,Q2
5809,0.00218662223567019,16,0,Q2
5810,0.00218662223567019,29,0,Q2
5811,0.00218662223567019,23,0,Q2
5812,0.00218662223567019,26,0,Q2
5813,0.00218662223567019,20,0,Q2
5814,0.00218662223567019,12,0,Q2
5816,0.00218662223567019,15,0,Q2
5817,0.00218662223567019,9,0,Q2
5818,0.00218662223567019,27,0,Q2
5819,0.00218662223567019,31,0,Q2
5820,0.00218662223567019,20,0,Q2
5821,0.00218662223567019,13,0,Q2
5823,0.00218662223567019,13,0,Q2
5824,0.00218662223567019,34,0,Q2
5825,0.00218662223567019,14,0,Q2
5826,0.00218662223567019,23,0,Q2
5827,0.00218662223567019,19,0,Q2
5828,0.00218662223567019,21,0,Q2
5830,0.00218662223567019,15,0,Q2
5831,0.00218662223567019,28,0,Q2
5832,0.00218662223567019,23,0,Q2
5833,0.00218662223567019,28,0,Q2
5834,0.00218662223567019,21,0,Q2
5835,0.00218662223567019,13,0,Q2
5837,0.00218662223567019,27,0,Q2
5838,0.00218662223567019,22,0,Q2
5839,0.00218662223567019,25,0,Q2
5840,0.00218662223567019,26,0,Q2
5841,0.00218662223567019,47,0,Q2
5842,0.00218662223567019,38,0,Q2
5844,0.00218662223567019,29,0,Q2
5845,0.00218662223567019,15,0,Q2
5846,0.00218662223567019,23,0,Q2
5847,0.00218662223567019,27,0,Q2
5848,0.00218662223567019,26,0,Q2
5851,0.00218662223567019,30,0,Q2
5852,0.00218662223567019,33,0,Q2
5853,0.00218662223567019,23,0,Q2
5854,0.00218662223567019,24,0,Q2
5855,0.00218662223567019,33,0,Q2
5856,0.00218662223567019,33,0,Q2
5858,0.00218662223567019,22,0,Q2
5859,0.00218662223567019,33,0,Q2
5860,0.00218662223567019,25,0,Q2
5861,0.00218662223567019,28,0,Q2
5862,0.00218662223567019,19,0,Q2
5863,0.00218662223567019,35,0,Q2
5865,0.00218662223567019,13,0,Q2
5866,0.00218662223567019,18,0,Q2
5867,0.00218662223567019,35,0,Q2
5868,0.00218662223567019,34,0,Q2
5869,0.00218662223567019,35,0,Q2
5870,0.00218662223567019,19,0,Q2
5872,0.00218662223567019,27,0,Q2
5873,0.00218662223567019,38,0,Q2
5874,0.00218662223567019,32,0,Q2
5875,0.00218662223567019,22,0,Q2
5876,0.00218662223567019,26,0,Q2
5877,0.00218662223567019,27,0,Q2
5879,0.00218662223567019,20,0,Q2
5880,0.00218662223567019,27,0,Q2
5881,0.00218662223567019,14,0,Q2
5882,0.00218662223567019,20,0,Q2
5883,0.00218662223567019,20,0,Q2
5884,0.00218662223567019,27,0,Q2
5886,0.00218662223567019,13,0,Q2
5887,0.00218662223567019,20,0,Q2
5888,0.00218662223567019,23,0,Q2
5889,0.00218662223567019,24,0,Q2
5890,0.00218662223567019,23,0,Q2
5891,0.00218662223567019,20,0,Q2
5893,0.00218662223567019,11,0,Q2
5894,0.00218662223567019,14,0,Q2
5895,0.00218662223567019,16,0,Q2
5896,0.00218662223567019,29,0,Q2
5897,0.00218662223567019,14,0,Q2
5898,0.00218662223567019,10,0,Q2
5900,0.00218662223567019,18,0,Q2
5901,0.00218662223567019,19,0,Q2
5902,0.00218662223567019,17,0,Q2
5903,0.00218662223567019,11,0,Q2
5904,0.00218662223567019,24,0,Q2
5905,0.00218662223567019,24,0,Q2
5907,0.00218662223567019,16,0,Q2
5908,0.00218662223567019,12,0,Q2
5909,0.00218662223567019,16,0,Q2
5910,0.00218662223567019,12,0,Q2
5911,0.00218662223567019,11,0,Q2
5912,0.00218662223567019,14,0,Q2
5914,0.00218662223567019,20,0,Q2
5915,0.00218662223567019,21,0,Q2
5916,0.00218662223567019,8,0,Q2
5917,0.00218662223567019,7,0,Q2
5918,0.00218662223567019,17,0,Q2
5919,0.00218662223567019,12,0,Q2
5921,0.00218662223567019,25,0,Q2
5922,0.00218662223567019,9,0,Q2
5923,0.00218662223567019,4,0,Q2
5924,0.00218662223567019,6,0,Q2
5925,0.00218662223567019,11,0,Q2
5926,0.00218662223567019,20,0,Q2
5928,0.00218662223567019,25,0,Q2
5929,0.00218662223567019,15,0,Q2
5930,0.00218662223567019,28,0,Q2
5931,0.00218662223567019,17,0,Q2
5932,0.00218662223567019,10,0,Q2
5933,0.00218662223567019,23,0,Q2
5935,0.00218662223567019,14,0,Q2
5936,0.00218662223567019,15,0,Q2
5937,0.00218662223567019,19,0,Q2
5938,0.00218662223567019,5,0,Q2
5939,0.00218662223567019,9,0,Q2
5942,0.00218662223567019,19,0,Q2
5943,0.00218662223567019,15,0,Q2
5944,0.00218662223567019,18,0,Q2
5945,0.00218662223567019,19,0,Q2
5946,0.00218662223567019,6,0,Q2
5947,0.00218662223567019,11,0,Q2
5949,0.00218662223567019,11,0,Q2
5950,0.00218662223567019,18,0,Q2
5951,0.00218662223567019,8,0,Q2
5952,0.00218662223567019,15,0,Q2
5953,0.00218662223567019,15,0,Q2
5954,0.00218662223567019,15,0,Q2
5956,0.00218662223567019,17,0,Q2
5957,0.00218662223567019,10,0,Q2
5958,0.00218662223567019,15,0,Q2
5959,0.00218662223567019,14,0,Q2
5960,0.00218662223567019,12,0,Q2
5963,0.00218662223567019,15,0,Q2
5964,0.00218662223567019,17,0,Q2
5965,0.00218662223567019,19,0,Q2
5966,0.00218662223567019,19,0,Q2
5967,0.00218662223567019,19,0,Q2
5968,0.00218662223567019,16,0,Q2
5970,0.00218662223567019,13,0,Q2
5971,0.00218662223567019,13,0,Q2
5972,0.00218662223567019,7,0,Q2
5973,0.00218662223567019,7,0,Q2
5974,0.00218662223567019,9,0,Q2
5975,0.00218662223567019,3,0,Q2
5977,0.00218662223567019,3,0,Q2
5978,0.00218662223567019,3,0,Q2
5979,0.00218662223567019,2,0,Q2
5980,0.00218662223567019,1,0,Q2
5981,0.00218662223567019,9,0,Q2
5982,0.00218662223567019,1,0,Q2
0,0,2,0,Q3
9,2.0583119784216e-05,1,1,Q3
11,2.0583119784216e-05,1,0,Q3
12,2.0583119784216e-05,1,0,Q3
13,4.11679343672139e-05,0,1,Q3
14,4.11679343672139e-05,1,0,Q3
32,4.11679343672139e-05,1,0,Q3
36,4.11679343672139e-05,1,0,Q3
47,4.11679343672139e-05,1,0,Q3
48,4.11679343672139e-05,1,0,Q3
49,6.17552916718085e-05,1,1,Q3
50,8.23434966899482e-05,0,1,Q3
55,8.23434966899482e-05,1,0,Q3
56,8.23434966899482e-05,1,0,Q3
62,0.000123522874063521,0,2,Q3
63,0.000144113198670741,0,1,Q3
66,0.000144113198670741,1,0,Q3
70,0.000144113198670741,1,0,Q3
71,0.000164704795240935,0,1,Q3
79,0.000164704795240935,1,0,Q3
83,0.000164704795240935,1,0,Q3
84,0.000164704795240935,1,0,Q3
87,0.000185298088006197,0,1,Q3
97,0.000185298088006197,1,0,Q3
99,0.000185298088006197,2,0,Q3
102,0.000185298088006197,1,0,Q3
107,0.000185298088006197,1,0,Q3
109,0.000185298088006197,1,0,Q3
113,0.000185298088006197,1,0,Q3
114,0.000185298088006197,1,0,Q3
123,0.000185298088006197,1,0,Q3
125,0.000185298088006197,1,0,Q3
131,0.000185298088006197,1,0,Q3
135,0.000185298088006197,1,0,Q3
136,0.000205896895335996,0,1,Q3
154,0.000205896895335996,1,0,Q3
157,0.000205896895335996,1,0,Q3
159,0.000205896895335996,1,0,Q3
165,0.000226497400049039,0,1,Q3
168,0.000226497400049039,1,0,Q3
179,0.000226497400049039,1,0,Q3
180,0.000226497400049039,1,0,Q3
184,0.000226497400049039,1,0,Q3
187,0.0002471000268847,1,1,Q3
196,0.0002471000268847,1,0,Q3
201,0.0002471000268847,1,0,Q3
202,0.0002471000268847,2,0,Q3
205,0.0002471000268847,1,0,Q3
218,0.0002471000268847,1,0,Q3
220,0.0002471000268847,1,0,Q3
223,0.0002471000268847,1,0,Q3
224,0.000267706899277394,0,1,Q3
225,0.000267706899277394,1,0,Q3
230,0.000288314620991403,1,1,Q3
232,0.000288314620991403,1,0,Q3
236,0.000308923616818797,0,1,Q3
238,0.000329533037385654,0,1,Q3
244,0.000350142882709591,0,1,Q3
247,0.000350142882709591,1,0,Q3
250,0.000350142882709591,1,0,Q3
255,0.000350142882709591,1,0,Q3
262,0.000350142882709591,1,0,Q3
268,0.000350142882709591,1,0,Q3
274,0.000350142882709591,1,0,Q3
276,0.000370755701822425,1,1,Q3
277,0.000411983464603675,0,2,Q3
286,0.000432597983410034,0,1,Q3
287,0.000432597983410034,1,0,Q3
293,0.000453213352168083,0,1,Q3
297,0.000453213352168083,1,0,Q3
301,0.000453213352168083,1,0,Q3
304,0.000473829995985357,0,1,Q3
309,0.000473829995985357,1,0,Q3
310,0.000473829995985357,1,0,Q3
315,0.000473829995985357,1,0,Q3
324,0.000473829995985357,1,0,Q3
333,0.000473829995985357,2,0,Q3
346,0.000473829995985357,1,0,Q3
348,0.000473829995985357,1,0,Q3
356,0.000473829995985357,1,0,Q3
357,0.000473829995985357,1,0,Q3
368,0.000494451316369191,1,1,Q3
369,0.000515073487265854,1,1,Q3
374,0.000515073487265854,1,0,Q3
375,0.000515073487265854,1,0,Q3
377,0.000515073487265854,1,0,Q3
379,0.000535697784751408,0,1,Q3
385,0.000535697784751408,1,0,Q3
395,0.000535697784751408,1,0,Q3
402,0.000535697784751408,1,0,Q3
403,0.000535697784751408,2,0,Q3
406,0.000556324634722736,0,1,Q3
408,0.000556324634722736,1,0,Q3
410,0.000556324634722736,1,0,Q3
411,0.000556324634722736,1,0,Q3
416,0.000556324634722736,1,0,Q3
423,0.000556324634722736,1,0,Q3
427,0.000576954037811687,0,1,Q3
428,0.000576954037811687,1,0,Q3
429,0.000597584292080259,0,1,Q3
431,0.000618214971965113,1,1,Q3
439,0.000618214971965113,3,0,Q3
447,0.000618214971965113,1,0,Q3
461,0.000618214971965113,1,0,Q3
462,0.000618214971965113,1,0,Q3
463,0.000618214971965113,1,0,Q3
467,0.000638849483185859,0,1,Q3
469,0.000638849483185859,1,0,Q3
470,0.000638849483185859,1,0,Q3
474,0.000659485271834777,0,1,Q3
479,0.000659485271834777,1,0,Q3
481,0.000659485271834777,1,0,Q3
484,0.000659485271834777,1,0,Q3
485,0.000659485271834777,1,0,Q3
490,0.000659485271834777,1,0,Q3
497,0.000659485271834777,1,0,Q3
505,0.000659485271834777,1,0,Q3
507,0.000659485271834777,2,0,Q3
512,0.000659485271834777,1,0,Q3
514,0.000659485271834777,1,0,Q3
520,0.000680126171778768,0,1,Q3
524,0.000680126171778768,2,0,Q3
534,0.000680126171778768,1,0,Q3
537,0.000680126171778768,1,0,Q3
541,0.000680126171778768,1,0,Q3
542,0.000680126171778768,1,0,Q3
548,0.000680126171778768,1,0,Q3
552,0.000680126171778768,2,0,Q3
560,0.000700771333069807,1,1,Q3
562,0.000700771333069807,1,0,Q3
564,0.000700771333069807,1,0,Q3
565,0.00072141819939235,1,1,Q3
569,0.000742065918336366,0,1,Q3
574,0.000742065918336366,1,0,Q3
582,0.000742065918336366,1,0,Q3
583,0.000762714916344477,1,1,Q3
584,0.000762714916344477,1,0,Q3
587,0.000762714916344477,1,0,Q3
589,0.000762714916344477,1,0,Q3
591,0.000762714916344477,1,0,Q3
598,0.000762714916344477,1,0,Q3
603,0.000762714916344477,1,0,Q3
604,0.000762714916344477,1,0,Q3
605,0.000762714916344477,1,0,Q3
611,0.000783368179044432,0,1,Q3
613,0.000783368179044432,1,0,Q3
614,0.000783368179044432,1,0,Q3
616,0.000783368179044432,1,0,Q3
619,0.000804023148114342,1,1,Q3
621,0.000824678970474958,0,1,Q3
624,0.000845335219507495,1,1,Q3
627,0.000845335219507495,1,0,Q3
629,0.000865992748661132,0,1,Q3
632,0.000886650704557095,0,1,Q3
634,0.000886650704557095,1,0,Q3
636,0.000886650704557095,1,0,Q3
638,0.000886650704557095,1,0,Q3
639,0.000886650704557095,1,0,Q3
641,0.000886650704557095,1,0,Q3
646,0.000886650704557095,1,0,Q3
653,0.000886650704557095,1,0,Q3
656,0.000886650704557095,1,0,Q3
662,0.000907312501927584,0,1,Q3
663,0.000907312501927584,1,0,Q3
669,0.000907312501927584,1,0,Q3
674,0.000907312501927584,1,0,Q3
680,0.000927976007078744,0,1,Q3
682,0.000927976007078744,1,0,Q3
689,0.000927976007078744,1,0,Q3
705,0.000927976007078744,1,0,Q3
706,0.000927976007078744,1,0,Q3
707,0.000927976007078744,1,0,Q3
711,0.000927976007078744,1,0,Q3
712,0.000927976007078744,1,0,Q3
717,0.000927976007078744,2,0,Q3
721,0.000948643782916789,1,1,Q3
729,0.000969312413104114,0,1,Q3
732,0.000969312413104114,1,0,Q3
733,0.000989981897711315,0,1,Q3
735,0.00101065180955494,0,1,Q3
740,0.00101065180955494,1,0,Q3
741,0.00101065180955494,2,0,Q3
743,0.00101065180955494,1,0,Q3
744,0.00101065180955494,1,0,Q3
746,0.00103132428518802,0,1,Q3
747,0.00103132428518802,1,0,Q3
754,0.00103132428518802,2,0,Q3
768,0.00105199847036743,1,1,Q3
769,0.0010726735104261,1,1,Q3
770,0.0010726735104261,1,0,Q3
772,0.0010726735104261,1,0,Q3
776,0.0010726735104261,1,0,Q3
777,0.00109335068799203,0,1,Q3
779,0.00109335068799203,1,0,Q3
780,0.00109335068799203,1,0,Q3
783,0.00109335068799203,1,0,Q3
788,0.0011140295758822,0,1,Q3
790,0.0011140295758822,1,0,Q3
791,0.00113470931904057,0,1,Q3
798,0.00113470931904057,1,0,Q3
804,0.00113470931904057,2,0,Q3
805,0.00113470931904057,1,0,Q3
807,0.00113470931904057,1,0,Q3
808,0.00113470931904057,1,0,Q3
814,0.00113470931904057,1,0,Q3
818,0.0011553924839791,1,1,Q3
820,0.00117607650453972,0,1,Q3
823,0.00117607650453972,1,0,Q3
825,0.00117607650453972,1,0,Q3
826,0.00119676180866625,0,1,Q3
830,0.00119676180866625,1,0,Q3
832,0.00119676180866625,1,0,Q3
834,0.00119676180866625,1,0,Q3
838,0.00119676180866625,1,0,Q3
839,0.00119676180866625,1,0,Q3
842,0.00119676180866625,1,0,Q3
846,0.00119676180866625,1,0,Q3
851,0.00119676180866625,1,0,Q3
852,0.00119676180866625,1,0,Q3
853,0.00119676180866625,1,0,Q3
860,0.00119676180866625,1,0,Q3
863,0.00119676180866625,1,0,Q3
868,0.00119676180866625,1,0,Q3
873,0.00119676180866625,1,0,Q3
883,0.00119676180866625,1,0,Q3
889,0.00119676180866625,1,0,Q3
895,0.00119676180866625,1,0,Q3
897,0.00121745481753401,0,1,Q3
898,0.00123814825461125,0,1,Q3
902,0.00123814825461125,1,0,Q3
933,0.00123814825461125,1,0,Q3
935,0.00125884297642316,0,1,Q3
939,0.00125884297642316,1,0,Q3
940,0.00125884297642316,1,0,Q3
946,0.00127953898312937,1,1,Q3
948,0.00127953898312937,1,0,Q3
949,0.00127953898312937,2,0,Q3
951,0.00127953898312937,1,0,Q3
952,0.00127953898312937,2,0,Q3
953,0.00127953898312937,1,0,Q3
957,0.00127953898312937,1,0,Q3
959,0.00127953898312937,1,0,Q3
960,0.00127953898312937,1,0,Q3
961,0.00127953898312937,1,0,Q3
964,0.00127953898312937,1,0,Q3
965,0.00127953898312937,1,0,Q3
966,0.00127953898312937,1,0,Q3
967,0.0013209451360897,2,2,Q3
970,0.0013209451360897,1,0,Q3
985,0.00134165014152552,0,1,Q3
991,0.00136235557566747,0,1,Q3
993,0.00136235557566747,1,0,Q3
997,0.00138306186727493,0,1,Q3
1003,0.00138306186727493,1,0,Q3
1010,0.00140376901641888,0,1,Q3
1011,0.00140376901641888,2,0,Q3
1012,0.00142447745200092,1,1,Q3
1014,0.00144518674529705,0,1,Q3
1015,0.00144518674529705,1,0,Q3
1018,0.00146589689637835,0,1,Q3
1022,0.00146589689637835,1,0,Q3
1027,0.00146589689637835,1,0,Q3
1035,0.00146589689637835,1,0,Q3
1041,0.00148660876324322,0,1,Q3
1043,0.00148660876324322,1,0,Q3
1046,0.00148660876324322,1,0,Q3
1050,0.00148660876324322,1,0,Q3
1051,0.00148660876324322,1,0,Q3
1055,0.00148660876324322,1,0,Q3
1069,0.00148660876324322,2,0,Q3
1071,0.00148660876324322,1,0,Q3
1074,0.00148660876324322,1,0,Q3
1078,0.00148660876324322,1,0,Q3
1080,0.00148660876324322,1,0,Q3
1085,0.00148660876324322,1,0,Q3
1087,0.00148660876324322,1,0,Q3
1092,0.00148660876324322,2,0,Q3
1098,0.00150732749608632,0,1,Q3
1100,0.00150732749608632,1,0,Q3
1104,0.00150732749608632,2,0,Q3
1106,0.00152804794613528,0,1,Q3
1108,0.00152804794613528,1,0,Q3
1111,0.00152804794613528,1,0,Q3
1112,0.00152804794613528,1,0,Q3
1116,0.00152804794613528,1,0,Q3
1117,0.00152804794613528,1,0,Q3
1120,0.00152804794613528,1,0,Q3
1123,0.00152804794613528,1,0,Q3
1125,0.00152804794613528,1,0,Q3
1129,0.00152804794613528,1,0,Q3
1130,0.00152804794613528,1,0,Q3
1132,0.00154877311996848,0,1,Q3
1133,0.0015694987233433,0,1,Q3
1134,0.0015694987233433,2,0,Q3
1136,0.0015694987233433,1,0,Q3
1140,0.0015902260450631,0,1,Q3
1144,0.00161095379641366,0,1,Q3
1148,0.00161095379641366,1,0,Q3
1150,0.00163168240707929,1,1,Q3
1152,0.00167314177690285,0,2,Q3
1154,0.00167314177690285,1,0,Q3
1156,0.00169387253616762,0,1,Q3
1159,0.00169387253616762,1,0,Q3
1164,0.00169387253616762,1,0,Q3
1167,0.00169387253616762,2,0,Q3
1169,0.00169387253616762,1,0,Q3
1179,0.00169387253616762,1,0,Q3
1180,0.00171460630421965,0,1,Q3
1182,0.00171460630421965,1,0,Q3
1183,0.00171460630421965,1,0,Q3
1187,0.00173534136201939,0,1,Q3
1189,0.00173534136201939,1,0,Q3
1190,0.00173534136201939,1,0,Q3
1191,0.00173534136201939,1,0,Q3
1194,0.00173534136201939,1,0,Q3
1197,0.00175607856975512,0,1,Q3
1200,0.00175607856975512,1,0,Q3
1201,0.00175607856975512,1,0,Q3
1204,0.00175607856975512,1,0,Q3
1208,0.00175607856975512,2,0,Q3
1210,0.00175607856975512,1,0,Q3
1215,0.00175607856975512,1,0,Q3
1218,0.00175607856975512,1,0,Q3
1220,0.00175607856975512,1,0,Q3
1221,0.00175607856975512,1,0,Q3
1222,0.00177682050891969,0,1,Q3
1224,0.00177682050891969,1,0,Q3
1225,0.00177682050891969,1,0,Q3
1227,0.00177682050891969,1,0,Q3
1232,0.00177682050891969,1,0,Q3
1233,0.00177682050891969,1,0,Q3
1234,0.00179756502977389,0,1,Q3
1235,0.00179756502977389,1,0,Q3
1237,0.00181831041133403,0,1,Q3
1241,0.00181831041133403,1,0,Q3
1242,0.00181831041133403,1,0,Q3
1247,0.00181831041133403,1,0,Q3
1258,0.00181831041133403,1,0,Q3
1259,0.00181831041133403,1,0,Q3
1265,0.00181831041133403,1,0,Q3
1266,0.00181831041133403,1,0,Q3
1271,0.00183905923643249,1,1,Q3
1273,0.00183905923643249,1,0,Q3
1277,0.00185980935315265,1,1,Q3
1280,0.00185980935315265,1,0,Q3
1282,0.00188056076165519,1,1,Q3
1284,0.00188056076165519,1,0,Q3
1285,0.00188056076165519,1,0,Q3
1290,0.00188056076165519,2,0,Q3
1292,0.00188056076165519,1,0,Q3
1293,0.00188056076165519,1,0,Q3
1295,0.00190131561569736,1,1,Q3
1298,0.00192207133130327,0,1,Q3
1300,0.00192207133130327,1,0,Q3
1303,0.00192207133130327,1,0,Q3
1308,0.00192207133130327,1,0,Q3
1312,0.00192207133130327,1,0,Q3
1313,0.00192207133130327,1,0,Q3
1314,0.00196358836367182,1,2,Q3
1316,0.00196358836367182,1,0,Q3
1318,0.00198434838816942,0,1,Q3
1319,0.00198434838816942,1,0,Q3
1320,0.00198434838816942,1,0,Q3
1325,0.00198434838816942,1,0,Q3
1333,0.00200511013672457,1,1,Q3
