time,hazard,n_censor,n_event,group
3370,0.00158744660795165,0,1,Q1
3385,0.00160073147918139,0,1,Q1
3387,0.00161401652690129,0,1,Q1
3403,0.00162730175111603,0,1,Q1
3418,0.00164058715183029,0,1,Q1
3430,0.00165387272904877,0,1,Q1
3438,0.00166715848277616,0,1,Q1
3445,0.00168044441301714,0,1,Q1
3465,0.00169373051977641,0,1,Q1
3487,0.00170701680305866,0,1,Q1
3503,0.00172030326286858,0,1,Q1
3526,0.00173358989921086,0,1,Q1
3578,0.00174687671209019,0,1,Q1
3596,0.00174687671209019,138.751672817323,0,Q1
3601,0.00176018824254242,0,1,Q1
3602,0.00177349995019385,0,1,Q1
3631,0.0017868118350492,0,1,Q1
3669,0.00180012389711319,0,1,Q1
3719,0.00181343613639053,0,1,Q1
3734,0.00182674855288595,0,1,Q1
3744,0.00184006114660416,0,1,Q1
3751,0.00185337391754988,0,1,Q1
3787,0.00186668686572783,0,1,Q1
3794,0.00187999999114273,0,1,Q1
3837,0.00187999999114273,126.043598459429,0,Q1
3856,0.00189333567182592,0,1,Q1
3858,0.00190667153035187,0,1,Q1
3870,0.00192000756672531,0,1,Q1
3890,0.0019333437809511,0,1,Q1
3912,0.00194668017303376,0,1,Q1
3917,0.00196001674297815,0,1,Q1
3920,0.001973353490789,0,1,Q1
3922,0.00198669041647119,0,1,Q1
3925,0.00200002752002922,0,1,Q1
3930,0.00200002752002922,120.585201814737,0,Q1
4023,0.0020133862860878,0,1,Q1
4054,0.00202674523060551,0,1,Q1
4120,0.00204010435358701,0,1,Q1
4182,0.00205346365503694,0,1,Q1
4190,0.00206682313496031,0,1,Q1
4195,0.00208018279336176,0,1,Q1
4205,0.00209354263024607,0,1,Q1
4220,0.00209354263024607,103.238412786653,0,Q1
4252,0.00210692109809433,0,1,Q1
4285,0.00212029974492827,0,1,Q1
4323,0.00212029974492827,74745.4748674857,0,Q1
6,1.6233410059005e-05,0,1,Q2
87,3.246708364589e-05,0,1,Q2
101,4.87010207693224e-05,0,1,Q2
121,6.49352214376367e-05,0,1,Q2
140,8.11696856595009e-05,0,1,Q2
179,9.74044134434725e-05,0,1,Q2
356,0.000113639404798109,0,1,Q2
376,0.00012987465973197,0,1,Q2
385,0.000146110178253612,0,1,Q2
400,0.000162345960371596,0,1,Q2
421,0.000178582006094591,0,1,Q2
464,0.000194818315430937,0,1,Q2
491,0.000211054888389414,0,1,Q2
505,0.000227291724978363,0,1,Q2
575,0.000243528825206454,0,1,Q2
581,0.000259766189082361,0,1,Q2
667,0.000259766189082361,148.542568246928,0,Q2
676,0.000276043076122452,0,1,Q2
710,0.000292320228103907,0,1,Q2
725,0.000308597645035461,0,1,Q2
737,0.00032487532692552,0,1,Q2
747,0.000341153273782931,0,1,Q2
769,0.000357431485616097,0,1,Q2
797,0.00038998870424454,0,2,Q2
809,0.00040626771105707,0,1,Q2
826,0.000422546982880089,0,1,Q2
840,0.000438826519722002,0,1,Q2
853,0.00045510632159166,0,1,Q2
896,0.000471386388497471,0,1,Q2
910,0.000487666720448287,0,1,Q2
945,0.000503947317452626,0,1,Q2
946,0.000520228179519008,0,1,Q2
985,0.000536509306656175,0,1,Q2
1001,0.000552790698872759,0,1,Q2
1020,0.000569072356177392,0,1,Q2
